model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet,kvasir,44,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed44/best_model.pth,ca6fe6911acbeec6d95c987d468cfa62433388ed36194fb1968b80b3d9b628d4,8,0.8842790853994685,,False,1,Kvasir-SEG fixed validation subset only,hflip,0.5,100,0.8909533439582337,0.16674369693418323,0.830483259112214,0.18566936033935158,19.302170530295896,41.925893381610486,0.05324686586856842,0.042855609130027
