model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
unetpp,cvc_dedup,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/unetpp/seed42/best_model.pth,e663e0cc4c70ba0bf5afc5df2ced183a90e946e2e3b7a7cb9ef77605db7cf13a,5,0.8692715045250953,,True,1,Kvasir-SEG fixed validation subset only,hflip,0.6,350,0.6280440477845911,0.35117771261875197,0.5404982041087255,0.3279822024240504,82.09248248667433,128.29777275617607,0.18484111607074738,0.05651224795285264
