model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
unetpp,kvasir,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/unetpp/seed42/best_model.pth,e663e0cc4c70ba0bf5afc5df2ced183a90e946e2e3b7a7cb9ef77605db7cf13a,5,0.8692715045250953,,False,1,Kvasir-SEG fixed validation subset only,hflip,0.6,100,0.8720988650619984,0.1763748569114064,0.8038461835868657,0.20136067764336213,19.81437045935708,25.802839251090393,0.1818939307332039,0.05294333475870298
