model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
deeplabv3p,cvc_dedup,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/deeplabv3p/seed42/best_model.pth,f81886358df1a8e6b998111f28be6822c9040c5f17f6a356139eb58c687f1494,6,0.8665509954097065,,True,1,Kvasir-SEG fixed validation subset only,hflip,0.5,350,0.6786366487664998,0.30339586017345227,0.5799259492797872,0.29425633828428455,49.52584157928174,85.71492886013269,0.057873417012659564,0.07446876732232008
