model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet_spc_region,cvc,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet_spc_region/seed42/best_model.pth,11bb31350640a807cb36a67eb3a5f9198835b4411efc4ba889e69e9126e34432,3,0.883410002590974,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed42/best_model.pth,False,1,Kvasir-SEG fixed validation subset only,plain,0.5,380,0.6818019532201542,0.3253444564714222,0.5931282489424702,0.31262771895133185,57.21850116640051,96.69095514423827,0.06380573427304626,0.08258852887517285
