model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
deeplabv3p,kvasir,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/deeplabv3p/seed42/best_model.pth,f81886358df1a8e6b998111f28be6822c9040c5f17f6a356139eb58c687f1494,6,0.8665509954097065,,False,1,Kvasir-SEG fixed validation subset only,hflip,0.5,100,0.8723991362011183,0.17192867347136345,0.801951693147992,0.19084670861355152,20.953512345251152,42.12491910923336,0.04972075881436467,0.05250473760474844
