image,dice,iou,hd95,mae
cju5wqonpm0e60801z88ewmy1.jpg,0.8850333094596863,0.7937755584716797,40.533732941743615,0.035728342831134796
cju7db7lp2f400755tntd1ohf.jpg,0.656785249710083,0.4889651834964752,43.979535762572084,0.20844075083732605
cju2p91qir00k08350ddfif0w.jpg,0.7144579887390137,0.5557639598846436,37.48332962798263,0.09264691174030304
cju7d8m3b2e210755l8fj1yph.jpg,0.34464752674102783,0.20820190012454987,68.66585296537609,0.22226440906524658
cju5uxjnol2r509871qv2yeia.jpg,0.6398705840110779,0.4704483151435852,63.655321851358195,0.09181925654411316
cju5wj0faly5008187n6530af.jpg,0.9405547976493835,0.8877805471420288,7.0,0.028538374230265617
cju1h89h6xbnx08352k2790o9.jpg,0.9563755393028259,0.9163981676101685,5.0,0.028206899762153625
cju2oi8sq0i2y0801mektzvw8.jpg,0.925164520740509,0.8607499003410339,36.33175438592096,0.15272992849349976
cju43o6n7m9nk087191ijwqq9.jpg,0.971882164478302,0.9453023076057434,3.0,0.029612984508275986
cju0tl3uz8blh0993wxvn7ly3.jpg,0.3123312294483185,0.18506667017936707,38.93069995953929,0.04427379369735718
cju85l4yjlops0801fvmnwptf.jpg,0.9682868719100952,0.9385233521461487,9.423259298318428,0.06044425070285797
cju1fyb1d69et0878muzdak9u.jpg,0.7591971158981323,0.6118595600128174,32.290802539656916,0.11057395488023758
cju7b3f5h1sm40755i572jden.jpg,0.9579569697380066,0.9193065762519836,9.50493422156967,0.03433177247643471
cju1ffnjn6ctm08015perkg37.jpg,0.9236898422241211,0.8582004308700562,19.292384441699443,0.07849087566137314
cju2iatlki5u309930zmgkv6h.jpg,0.8742726445198059,0.7766291499137878,48.31819663800935,0.08485762029886246
cju2lejzcy4pc0878c9rlonot.jpg,0.969639003276825,0.9410672783851624,5.0,0.038935743272304535
cju8ando2qqdo0818ck7i1be1.jpg,0.9347921013832092,0.8775677680969238,11.054101966249677,0.0351128876209259
cju7dqcwi2dz00850gcmr2ert.jpg,0.8577494621276855,0.7509293556213379,20.594900458891146,0.04659458249807358
cju34o6dbd2lo0855aqlcy1hs.jpg,0.8623825311660767,0.7580602169036865,158.9540162318283,0.03695588931441307
cju8c5zcbsdfz0801o5t6jag1.jpg,0.9178122282028198,0.8481081128120422,5.0,0.024451034143567085
cju422cm8lfxn0818ojicxejb.jpg,0.9704498052597046,0.942595899105072,3.0,0.028847847133874893
cju7fazv92ywx0755xov2erga.jpg,0.9834595918655396,0.9674575328826904,4.0,0.04800766333937645
cju45v0pungu40871acnwtmu5.jpg,0.9561148285865784,0.9159194827079773,8.97213595499958,0.048682473599910736
cju3xjqtpikx50817tppy6g84.jpg,0.9459027647972107,0.8973581790924072,8.0,0.042182810604572296
cju2r11x7sdgx0988o8ule0wl.jpg,0.9702567458152771,0.9422317147254944,3.605551275463989,0.03237924724817276
cju8dpa89u6l80818dj6lldh9.jpg,0.6718708872795105,0.5058777332305908,62.385494054814636,0.1597907543182373
cju7d6ux323ze0987xos3srkx.jpg,0.9698313474655151,0.9414296746253967,13.573711112174921,0.060634173452854156
cju5wkonqlrl409877y8zvnub.jpg,0.9605080485343933,0.9240168929100037,6.4336322069395075,0.043935153633356094
cju7evxt12m730987rxivne3x.jpg,0.9199065566062927,0.8516916036605835,21.40648377408702,0.09126980602741241
cju5k7r0yf98c09878csbxb4d.jpg,0.8087291121482849,0.6788793206214905,6.057933771208752,0.033181168138980865
cju6z600qwh4z081700qimgl9.jpg,0.9306833148002625,0.8703532814979553,4.0,0.02621711604297161
cju8ashhnquqr0801rwduzt7d.jpg,0.954629123210907,0.9131966233253479,7.0,0.02529757097363472
cju17r8il13910799dr2wme2e.jpg,0.918187141418457,0.8487486243247986,2.8284271247461903,0.024150170385837555
cju2t3ibkuecr0835o7si16zv.jpg,0.9454545378684998,0.8965517282485962,4.709674775249763,0.02538738213479519
cju8bbznkrf5g0871jncffynk.jpg,0.9747393727302551,0.9507235288619995,3.7633307652783845,0.038554493337869644
cju5vcmrqla7i0817x4sp4pqw.jpg,0.9564616680145264,0.9165562987327576,3.361750787051399,0.0296039916574955
cju43mkj9m8wb0871qiadahub.jpg,0.9641997218132019,0.9308741688728333,4.0,0.027769044041633606
cju8b8yair65w09878pyqtr96.jpg,0.8426856398582458,0.7281389236450195,31.32081781992089,0.07671161741018295
cju5udcufki0s09874ll1dbr5.jpg,0.9131370782852173,0.8401584029197693,13.586685862569267,0.06036122143268585
cju17g6ykn1cs0993dww6qdi8.jpg,0.759734034538269,0.6125573515892029,61.17588111407243,0.14368444681167603
cju0u82z3cuma0835wlxrnrjv.jpg,0.9180327653884888,0.8484848737716675,20.615528128088304,0.0768413096666336
cju77196iyshb0850ycbto50a.jpg,0.9696637392044067,0.9411138892173767,5.0,0.04316805303096771
cju7fbndk2sl608015ravktum.jpg,0.9553738236427307,0.9145604372024536,4.254115450513289,0.030132144689559937
cju6wn57mvooj0850rp78hhy7.jpg,0.8940686583518982,0.8084304928779602,30.805843601498726,0.10016023367643356
cju2rn0hasxri0835nfy3buay.jpg,0.8964583873748779,0.8123466968536377,9.016615541441226,0.026593532413244247
cju7eea9b2m0z0801ynqv1fqu.jpg,0.6385314464569092,0.46900197863578796,74.63243262818116,0.21835246682167053
cju87mrypnb1e0818scv1mxxg.jpg,0.8736963868141174,0.7757201790809631,12.06646541567366,0.03317873924970627
cju7arvfe1ldu0850erdmphgj.jpg,0.9573333263397217,0.9181585907936096,10.770329614269007,0.036280639469623566
cju7ev2b12owa08500bpfpwyw.jpg,0.9568549394607544,0.9172788262367249,9.0,0.046386104077100754
cju1b0y2e396p08558ois175d.jpg,0.881186306476593,0.7876076698303223,9.038769596696191,0.02862456627190113
cju5kre09fhka0850h7b1898j.jpg,0.9649007320404053,0.9321818351745605,2.23606797749979,0.03662719577550888
cju8b7aqtr4a00987coba14b7.jpg,0.9391575455665588,0.8852941393852234,4.47213595499958,0.022266721352934837
cju5c7oijaqmq09878qwgqv8n.jpg,0.9512543678283691,0.9070401191711426,7.010660171779819,0.03864920511841774
cju5bmhdcafs909878qfzrqzi.jpg,0.5153438448905945,0.3471132516860962,115.77865702035099,0.2529333829879761
cju6vta3kvazg0817qbeppjtm.jpg,0.9360429048538208,0.8797751069068909,21.844898794422537,0.07328204065561295
cju5wtdu4m0im0871mix0yvc0.jpg,0.9203614592552185,0.8524718880653381,66.52356910221705,0.06027911603450775
cju1cfhyg48bb0799cl5pr2jh.jpg,0.9479585289955139,0.9010657072067261,11.0,0.05784875899553299
cju1b3zgj3d8e0801kpolea6c.jpg,0.9261875152587891,0.862522542476654,12.041594578792296,0.049961306154727936
cju5yhgznmkzb0801cji2vi8j.jpg,0.8907037973403931,0.8029450178146362,5.4802561119597515,0.02739117108285427
cju3y21quj0ir0818kgjagr15.jpg,0.9001700282096863,0.8184629678726196,27.902298423311613,0.08448609709739685
cju5xkwzxmf0z0818gk4xabdm.jpg,0.8075242638587952,0.6771829724311829,37.34969639486388,0.12317423522472382
cju15wdt3zla10801odjiw7sy.jpg,0.9775524139404297,0.95609050989151,3.1622776601683795,0.038113854825496674
cju2y0z6g87p10878fpk5d3rq.jpg,0.9498168230056763,0.9044296741485596,11.03175271203108,0.056721024215221405
cju87z6o6nh73085045bzsx6o.jpg,0.9829756617546082,0.9665213227272034,2.23606797749979,0.02728201635181904
cju1c3218411b08014g9f6gig.jpg,0.9459906220436096,0.8975163102149963,8.06225774829855,0.0507730133831501
cju8abobpqbir08189u01huru.jpg,0.9845170378684998,0.9695062041282654,2.0,0.025119774043560028
cju1dnz61vfp40988e78bkjga.jpg,0.8091825842857361,0.6795185804367065,14.17727271164002,0.0585094690322876
cju85a8h8llwm07559wxg4t5w.jpg,0.958459734916687,0.9202329516410828,2.8284271247461903,0.025701016187667847
cju7dtb1e2j0t0818deq51ib3.jpg,0.9527643322944641,0.9097897410392761,6.708203932499369,0.04088106006383896
cju171py4qiha0835u8sl59ds.jpg,0.8461354970932007,0.7333057522773743,42.0368853808401,0.13805431127548218
cju45n0oxn5vu08500yfrt9jn.jpg,0.9772940874099731,0.955596387386322,3.605551275463989,0.027154676616191864
cju8dic9mtppa0987swn23wbc.jpg,0.9679948091506958,0.937974750995636,10.0,0.04562193155288696
cju34sh43d8zm08019xbwhc0o.jpg,0.9427906274795532,0.8917728066444397,8.908800749063486,0.04356686770915985
cju43lcnum9y10755bjs7z87f.jpg,0.9180499911308289,0.848514199256897,5.385164807134504,0.029991745948791504
cju1c4fcu40hl07992b8gj0c8.jpg,0.9606842398643494,0.9243429899215698,3.0,0.0284100454300642
cju424hy5lckr085073fva1ok.jpg,0.9743589758872986,0.949999988079071,3.0,0.028958765789866447
cju2lberzkdzm09938cl40pog.jpg,0.9758249521255493,0.9527912139892578,4.242640687119285,0.04657542705535889
cju7do8c72dbo0801vxfzxdc4.jpg,0.9499629139900208,0.904694676399231,3.0,0.025855235755443573
cju6yywx1whbb0871ksgfgf9f.jpg,0.948713481426239,0.9024309515953064,6.708203932499369,0.03578287363052368
cju2nqapmzvk20801f9us40dx.jpg,0.8586288690567017,0.7522784471511841,22.077120736608663,0.07673544436693192
cju8aeei7q8k308173n9y4klv.jpg,0.9615568518638611,0.9259600043296814,3.605551275463989,0.026652853935956955
cju1cbokpuiw70988j4lq1fpi.jpg,0.8046403527259827,0.6731366515159607,45.754701722787736,0.03922209143638611
cju3xzvnzj0hd0755xprz39nj.jpg,0.9483370184898376,0.9017499089241028,16.173993347607936,0.09010418504476547
cju2m56cryvqd0801gtn2yp8t.jpg,0.8183562755584717,0.6925575137138367,15.811388300841896,0.03806944191455841
cju41nz76lcxu0755cya2qefx.jpg,0.966549813747406,0.9352650046348572,5.656854249492381,0.043012045323848724
cju2hx006vidl0799igm81vmh.jpg,0.9391353726387024,0.8852546811103821,4.0,0.022189736366271973
cju858eswlepn0871pzvdrhj1.jpg,0.9757581949234009,0.9526638984680176,5.0,0.03756245970726013
cju33eqwbcch208012jikwdky.jpg,0.9191908836364746,0.8504655361175537,14.333478669063291,0.05305957421660423
cju7crgxa28550755wbsgqkel.jpg,0.9249289631843567,0.8603421449661255,12.0,0.043834585696458817
cju2rmd2rsw9g09888hh1efu0.jpg,0.0969102755188942,0.05092259868979454,113.60541979583698,0.154608815908432
cju5fi0yxd3ei0801v7u0yudn.jpg,0.1545899212360382,0.08376995474100113,116.50277520270849,0.26544541120529175
cju7d7tly27h408016fyp5nr7.jpg,0.9723930954933167,0.9462695121765137,3.0,0.038361482322216034
cju0roawvklrq0799vmjorwfv.jpg,0.7491865754127502,0.5989595055580139,29.058517577105118,0.07353757321834564
cju7ahtkb1jr90801jck4kbds.jpg,0.9578344821929932,0.919080913066864,4.683281572999736,0.03419424593448639
cjyzufihqquiw0a46jatrbwln.jpg,0.8400265574455261,0.724177360534668,33.24154027718932,0.1305752694606781
cju3y9difj6th0801kd1rqm3w.jpg,0.48737871646881104,0.3222080171108246,140.16247579599042,0.2250840663909912
cju8d2q30tfhs0801n7lx77xl.jpg,0.980879008769989,0.9624755382537842,4.123105625617661,0.03300533443689346
cju2xyd9vyi7m098831qcucse.jpg,0.9676897525787354,0.937402069568634,4.47213595499958,0.04505722224712372
cju8at3s1qqqx0850hcq8nmnq.jpg,0.5342127084732056,0.364454448223114,24.26853648862395,0.03982531279325485
cju1euant5l960878iqj5vvto.jpg,0.9033401012420654,0.8237194418907166,6.324555320336759,0.07564190030097961
