model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet_spc_region,cvc_dedup,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet_spc_region/seed42/best_model.pth,11bb31350640a807cb36a67eb3a5f9198835b4411efc4ba889e69e9126e34432,3,0.883410002590974,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed42/best_model.pth,True,1,Kvasir-SEG fixed validation subset only,plain,0.5,350,0.6719158039076336,0.33265299836181167,0.5845864674566829,0.3192296992594479,60.02585534198512,99.80533873326499,0.06585387411394289,0.08558494812456852
