image,dice,iou,hd95,mae
1.png,0.5840538144111633,0.4124830365180969,9.899494936611665,0.026625625789165497
10.png,0.14016172289848328,0.07536231726408005,39.60563267468504,0.04365988448262215
100.png,0.7983807921409607,0.6644208431243896,41.14243405881266,0.04080290347337723
101.png,0.8868421316146851,0.7966902852058411,6.082762530298219,0.02887682057917118
102.png,0.6677416563034058,0.5012103319168091,66.93007582181532,0.07148215174674988
103.png,0.769363522529602,0.6251752972602844,46.32995068934467,0.07076091319322586
104.png,0.9419401288032532,0.8902521729469299,11.867114959823818,0.052238740026950836
105.png,0.5631470084190369,0.39193084836006165,35.47463561801535,0.0940530002117157
106.png,0.02547554299235344,0.012902116402983665,110.13627921806692,0.10352835059165955
107.png,0.7391167283058167,0.5861896276473999,63.57771764873709,0.04725782573223114
108.png,0.7569557428359985,0.6089531183242798,43.65673780627819,0.05574486032128334
109.png,0.8780850172042847,0.7826663255691528,15.218280472255477,0.03221328929066658
11.png,0.9371412992477417,0.8817176818847656,5.0990195135927845,0.04671851173043251
110.png,0.8796180486679077,0.7851055264472961,26.398882549892903,0.0357804112136364
111.png,0.859311580657959,0.7533271312713623,38.48334659659195,0.043522804975509644
112.png,0.8379594087600708,0.7211102843284607,24.21772059170275,0.04085777699947357
113.png,0.7469436526298523,0.5960974097251892,54.238304103226824,0.057125210762023926
114.png,0.6670395135879517,0.500419557094574,55.72759162870702,0.04943288117647171
115.png,0.7151345610618591,0.5565832257270813,16.147661261522487,0.034093424677848816
116.png,1.0881393008865814e-10,1.0881393008865814e-10,362.03867196751236,0.0343848280608654
117.png,0.7360532879829407,0.582345187664032,27.28701543303214,0.03556470572948456
118.png,0.731984555721283,0.5772678256034851,27.866882324689676,0.03728117048740387
119.png,0.7975708246231079,0.6632996797561646,8.517578678331995,0.03426732122898102
12.png,0.7001206874847412,0.5386043787002563,25.243634063002503,0.056690871715545654
120.png,0.723203182220459,0.5664199590682983,38.428623770357916,0.037556976079940796
121.png,0.660534679889679,0.4931330680847168,88.08745408437045,0.1155485212802887
122.png,0.7561342716217041,0.6078905463218689,64.95369576225586,0.08280901610851288
123.png,0.7761613130569458,0.6342023015022278,52.64689045334964,0.07257459312677383
