model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet_dsp,cvc_dedup,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet_dsp/seed42/best_model.pth,d75c4c6ffd18e3f689587d60ef1df0c51b945256adc7e5db5ff78bbc079e0d7e,3,0.8811205351370174,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed42/best_model.pth,True,1,Kvasir-SEG fixed validation subset only,plain,0.525,350,0.676322435615901,0.32826168263908384,0.5875436835220323,0.3140031939855334,59.98991557451311,103.13330944441851,0.06091772219432252,0.07658313658799946
