model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
unetpp,cvc,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/unetpp/seed42/best_model.pth,e663e0cc4c70ba0bf5afc5df2ced183a90e946e2e3b7a7cb9ef77605db7cf13a,5,0.8692715045250953,,False,1,Kvasir-SEG fixed validation subset only,hflip,0.6,380,0.6253697100085375,0.3523210118359374,0.5378147149025679,0.32800000096562104,83.93623255816247,129.79099688763372,0.1845041259731117,0.05526790505466244
