model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet,cvc_dedup,44,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed44/best_model.pth,ca6fe6911acbeec6d95c987d468cfa62433388ed36194fb1968b80b3d9b628d4,8,0.8842790853994685,,True,1,Kvasir-SEG fixed validation subset only,hflip,0.5,350,0.6783716710953768,0.33020427571421845,0.5916291394305078,0.3190644196802729,66.2673292680672,113.98970310939139,0.06051957195358617,0.08170443025107223
