model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet_spc,cvc_dedup,42,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet_spc/seed42/best_model.pth,6ac4c5f33896ccb103b852debd278029da481da2babb053f7beeb7caba664b16,2,0.8825393328088122,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed42/best_model.pth,True,1,Kvasir-SEG fixed validation subset only,hflip,0.5,350,0.6937913774592096,0.3234405387985527,0.6075974052867946,0.3138986464408498,52.016252731710765,89.52593412194535,0.06357242583164147,0.07351830973734823
