model,dataset,seed,split_seed,checkpoint,checkpoint_sha256,best_epoch,best_val_dice,init_checkpoint,deduplicate_exact_pairs,mc_samples,calibration_dataset,inference_mode,threshold,n_images,dice,dice_std_images,iou,iou_std_images,hd95,hd95_std_images,mae,mae_std_images
resunet,cvc,44,20260822,<EXPERIMENT_ROOT>/bspc_optimized_runs/resunet/seed44/best_model.pth,ca6fe6911acbeec6d95c987d468cfa62433388ed36194fb1968b80b3d9b628d4,8,0.8842790853994685,,False,1,Kvasir-SEG fixed validation subset only,hflip,0.5,380,0.6796467139119902,0.32423972128667666,0.5909003010124613,0.31561646762109313,63.573460683689824,110.15704498851129,0.05923572730665144,0.07934674608035501
